word,WORD,SyntCat,Category,hits,misses,false_alarms,correct_rejections,log_freqs,log_word_len,Article,Word,X,Input.trial_,Experiment.x,meanings,meanings_n,Experiment.y,num_synonyms,syn_n,arousal,concrete,fam,image,valence,NgramFreqArticle,NgramFreqNoArticle,num_syn,r.given.w,w.given.r,Acc,false_alarm_rate,hit_rate
SMALL,SMALL,ADJ,NaN,52,39,7,90,0.91797,0.33431,NaN,SMALL,179,SMALL,mm_mar_2013,1.57692307692308,26,mm_mar_2013,4.60869565217391,23,2,2.69565217391304,4.77272727272727,3.25,3.06666666666667,-7.978476915953043,-7.978476915953043,5.60869565217391,0.6341463414634134,0.17829457364341095,0.7553191489361702,0.07216494845360824,0.5714285714285714
SMART,SMART,ADJ,NaN,58,22,10,77,0.77516,0.33431,NaN,SMART,174,SMART,mm_mar_2013,2.07407407407407,27,mm_mar_2013,4.41666666666667,24,3.96,2,4.80769230769231,2,4.55172413793103,-10.631818433259264,-10.631818433259264,5.41666666666667,0.4821428571428581,0.18461538461538451,0.8083832335329342,0.11494252873563218,0.725
SMOG,SMOG,NOUN,weather,44,31,7,73,0.57558,0.2529,NaN,SMOG,173,SMOG,mm_mar_2013,1.2,25,mm_mar_2013,1.04545454545455,22,2.14285714285714,3.62962962962963,4.71428571428571,4.10714285714286,1.73076923076923,-13.936261271639959,-13.936261271639959,2.0454545454545503,0.8333333333333334,0.4888888888888877,0.7548387096774194,0.0875,0.5866666666666667
SNEAKERS,SNEAKERS,NOUN,clothing,50,26,3,79,0.58885,0.50579,NaN,SNEAKERS,175,SNEAKERS,mm_mar_2013,1.55555555555556,27,mm_mar_2013,2.39130434782609,23,2.4,4.58333333333333,4.73076923076923,4.66666666666667,3.8,-13.446083257716163,-13.446083257716163,3.39130434782609,0.642857142857141,0.2948717948717946,0.8164556962025317,0.036585365853658534,0.6578947368421053
SNEAKY,SNEAKY,ADJ,NaN,50,29,18,71,0.56609,0.40083,NaN,SNEAKY,168,SNEAKY,mm_mar_2013,1.38461538461538,26,mm_mar_2013,3.52,25,3.91304347826087,1.85185185185185,4.78571428571429,2.37931034482759,2.03846153846154,-13.984791176354236,-13.984791176354236,4.52,0.7222222222222247,0.22123893805309736,0.7202380952380952,0.20224719101123595,0.6329113924050633
SOCCER,SOCCER,NOUN,sport,51,17,5,74,0.73624,0.40083,NaN,SOCCER,174,SOCCER,mm_mar_2013,1.24,25,mm_mar_2013,0.80952380952381,21,3.47619047619048,4.14814814814815,5,4.48275862068965,3.76923076923077,-12.070031278083535,-12.070031278083535,1.80952380952381,0.8064516129032259,0.5526315789473683,0.8503401360544217,0.06329113924050633,0.75
SONIA,SONIA,NOUN,common names,56,23,9,76,0.63798,0.33431,NaN,SONIA,158,SONIA,mm_mar_2013,1.11538461538462,26,mm_mar_2013,0,17,2.65,3.95652173913043,2.89655172413793,2.4,3.17857142857143,-13.058994102008475,-13.058994102008475,1,0.8965517241379273,1,0.8048780487804879,0.10588235294117647,0.7088607594936709
SOPHOCLES,SOPHOCLES,NOUN,famous people,46,19,4,66,0.51747,0.54877,NaN,SOPHOCLES,149,SOPHOCLES,mm_mar_2013,1,17,mm_mar_2013,0,21,2.73913043478261,4.80769230769231,2.34615384615385,3,3.28571428571429,-13.747418550190332,-13.747418550190332,1,1,1,0.8296296296296296,0.05714285714285714,0.7076923076923077
SOUP,SOUP,NOUN,food,48,28,5,87,0.70988,0.2529,NaN,SOUP,159,SOUP,mm_mar_2013,1.53333333333333,30,mm_mar_2013,1,23,2.28571428571429,4.65217391304348,4.86206896551724,4.68,4,-11.309403794466428,-11.309403794466428,2,0.6521739130434796,0.5,0.8035714285714286,0.05434782608695652,0.631578947368421
SOUTH AFRICA,SOUTH AFRICA,NOUN,geography,52,15,6,66,0.81791,0.65373,NaN,SOUTH AFRICA,150,SOUTH AFRICA,mm_mar_2013,1.03703703703704,27,mm_mar_2013,0.04,25,3.04166666666667,4.69230769230769,4.65384615384615,3.96666666666667,3.26923076923077,-10.980583892932746,-10.980583892932746,1.04,0.9642857142857114,0.9615384615384615,0.8489208633093526,0.08333333333333333,0.7761194029850746
SOUTH CAROLINA,SOUTH CAROLINA,NOUN,geography,64,19,4,89,0.7951,0.70997,NaN,SOUTH CAROLINA,178,SOUTH CAROLINA,mm_mar_2013,1.03703703703704,27,mm_mar_2013,0,24,2.81818181818182,4.59259259259259,4.46428571428571,3.7037037037037,3.46153846153846,-12.049009901403476,-12.049009901403476,1,0.9642857142857114,1,0.8693181818181818,0.043010752688172046,0.7710843373493976
SOUTH KOREA,SOUTH KOREA,NOUN,geography,57,11,8,72,0.72229,0.62198,NaN,SOUTH KOREA,151,SOUTH KOREA,mm_mar_2013,1,26,mm_mar_2013,0,25,2.78260869565217,4.76923076923077,4.42307692307692,3.93103448275862,3,-12.042608922624014,-12.042608922624014,1,1,1,0.8716216216216216,0.1,0.8382352941176471
SPECIFIC LANGUAGE IMPAIRMENT,SPECIFIC LANGUAGE IMPAIRMENT,NOUN,diseases and conditions,55,21,0,88,0.32502,0.96286,NaN,SPECIFIC LANGUAGE IMPAIRMENT,152,SPECIFIC LANGUAGE IMPAIRMENT,mm_mar_2013,1.125,24,mm_mar_2013,0.5,24,2.30434782608696,3.26923076923077,2.69230769230769,1.6,1.71428571428571,-15.86823548867731,-15.86823548867731,1.5,0.8888888888888888,0.6666666666666666,0.8719512195121951,0,0.7236842105263158
SPECTACULAR,SPECTACULAR,ADJ,NaN,43,20,12,65,0.71679,0.62198,NaN,SPECTACULAR,180,SPECTACULAR,mm_mar_2013,1.46153846153846,26,mm_mar_2013,3.91304347826087,23,4.47826086956522,1.70833333333333,4.81818181818182,1.95833333333333,4.51724137931035,-11.84746219554073,-11.84746219554073,4.91304347826087,0.6842105263157903,0.20353982300884954,0.7714285714285715,0.15584415584415584,0.6825396825396826
SPEED SKATING,SPEED SKATING,NOUN,sport,44,20,4,70,0.43606,0.68293,NaN,SPEED SKATING,181,SPEED SKATING,mm_mar_2013,1.03846153846154,26,mm_mar_2013,0.333333333333333,24,4.21739130434783,4.04166666666667,4.19047619047619,4.125,3.5,-17.00690496005641,-17.00690496005641,1.333333333333333,0.9629629629629615,0.7500000000000002,0.8260869565217391,0.05405405405405406,0.6875
SPICE,SPICE,NOUN,food,54,23,10,74,0.68784,0.33431,NaN,SPICE,175,SPICE,mm_mar_2013,2.125,24,mm_mar_2013,1.66666666666667,21,3.76190476190476,3.81481481481481,5,3.10344827586207,4.11538461538461,-12.597224723733664,-12.597224723733664,2.66666666666667,0.47058823529411764,0.3749999999999995,0.7950310559006211,0.11904761904761904,0.7012987012987013
SPIKY,SPIKY,ADJ,NaN,54,23,5,82,0.48882,0.33431,NaN,SPIKY,182,SPIKY,mm_mar_2013,1.19047619047619,21,mm_mar_2013,2.52173913043478,23,3.65217391304348,3.29166666666667,4.45454545454545,3.83333333333333,2.46666666666667,-14.141451113591527,-14.141451113591527,3.52173913043478,0.8400000000000003,0.2839506172839508,0.8292682926829268,0.05747126436781609,0.7012987012987013
SPINACH,SPINACH,NOUN,food,63,23,3,86,0.61216,0.45707,NaN,SPINACH,177,SPINACH,mm_mar_2013,1,30,mm_mar_2013,0.153846153846154,26,2.09090909090909,4.82758620689655,4.83333333333333,4.88,3.16666666666667,-12.567442322209793,-12.567442322209793,1.153846153846154,1,0.8666666666666666,0.8514285714285714,0.033707865168539325,0.7325581395348837
SPIRITUAL,SPIRITUAL,ADJ,NaN,44,27,10,69,0.76966,0.54877,NaN,SPIRITUAL,176,SPIRITUAL,mm_mar_2013,1.81481481481481,27,mm_mar_2013,3.08695652173913,23,3.08333333333333,1.56,4.69230769230769,1.92592592592593,4.03333333333333,-9.863030361551703,-9.863030361551703,4.08695652173913,0.5510204081632668,0.2446808510638298,0.7533333333333333,0.12658227848101267,0.6197183098591549
SPITEFUL,SPITEFUL,ADJ,NaN,43,43,9,83,0.49038,0.50579,NaN,SPITEFUL,169,SPITEFUL,mm_mar_2013,1.37037037037037,27,mm_mar_2013,3.16,25,3.78260869565217,1.74074074074074,4.78571428571429,1.96551724137931,1.69230769230769,-14.182001897961616,-14.182001897961616,4.16,0.7297297297297299,0.24038461538461536,0.7078651685393258,0.09782608695652174,0.5
SPOTTED,SPOTTED,ADJ,NaN,35,36,12,69,0.67588,0.45707,NaN,SPOTTED,172,SPOTTED,mm_mar_2013,2.12,25,mm_mar_2013,2.8,20,2.73913043478261,3.75,4.86206896551724,3.5,3.14285714285714,-11.368470416078104,-11.368470416078104,3.8,0.4716981132075471,0.2631578947368421,0.6842105263157895,0.14814814814814814,0.49295774647887325
SPROUTS,SPROUTS,NOUN,food,55,28,6,84,0.56981,0.45707,NaN,SPROUTS,160,SPROUTS,mm_mar_2013,1.9,30,mm_mar_2013,1.69565217391304,23,2.38095238095238,3.77272727272727,4.71428571428571,4.36,3.82142857142857,-13.2938016668358,-13.2938016668358,2.69565217391304,0.5263157894736842,0.3709677419354844,0.8034682080924855,0.06666666666666667,0.6626506024096386
SQUALID,SQUALID,ADJ,NaN,44,41,2,93,0.47244,0.45707,NaN,SQUALID,183,SQUALID,mm_mar_2013,1,14,mm_mar_2013,3.47368421052632,19,2.60869565217391,2.29166666666667,2.86363636363636,2.66666666666667,2.03333333333333,-14.326197321871508,-14.326197321871508,4.47368421052632,1,0.22352941176470564,0.7611111111111111,0.021052631578947368,0.5176470588235295
SQUARE,SQUARE,ADJ,NaN,39,30,5,69,0.80054,0.40083,NaN,SQUARE,179,SQUARE,mm_mar_2013,2.40740740740741,27,mm_mar_2013,0.72,25,1.95454545454545,4,4.88888888888889,4.5,3,-9.796090350606566,-9.796090350606566,1.72,0.4153846153846149,0.5813953488372093,0.7552447552447552,0.06756756756756757,0.5652173913043478
SQUEAMISH,SQUEAMISH,ADJ,NaN,54,31,14,80,0.48125,0.54877,NaN,SQUEAMISH,170,SQUEAMISH,mm_mar_2013,1.25925925925926,27,mm_mar_2013,2.84,25,3.47826086956522,2.11538461538462,4.71428571428571,2.24137931034483,2,-14.823190352533514,-14.823190352533514,3.84,0.794117647058823,0.2604166666666667,0.7486033519553073,0.14893617021276595,0.6352941176470588
ST. PETER'S BASILICA,ST. PETER'S BASILICA,NOUN,famous landmark,71,21,6,96,0.22709,0.8401,NaN,ST. PETER'S BASILICA,177,ST. PETER'S BASILICA,mm_mar_2013,1,21,mm_mar_2013,0.210526315789474,19,2.70833333333333,4.8,3.69230769230769,3.88888888888889,3.56666666666667,-16.803923684216528,-16.803923684216528,1.210526315789474,1,0.826086956521739,0.8608247422680413,0.058823529411764705,0.7717391304347826
STACY,STACY,NOUN,common names,64,18,18,70,0.66593,0.33431,NaN,STACY,184,STACY,mm_mar_2013,1.11538461538462,26,mm_mar_2013,0.0909090909090909,22,2.52173913043478,4.33333333333333,3.09090909090909,2.95833333333333,3.16666666666667,-13.188866481266988,-13.188866481266988,1.0909090909090908,0.8965517241379273,0.9166666666666667,0.788235294117647,0.20454545454545456,0.7804878048780488
STAGGERING,STAGGERING,ADJ,NaN,51,25,11,74,0.62923,0.58721,NaN,STAGGERING,178,STAGGERING,mm_mar_2013,1.9,30,mm_mar_2013,2.76,25,3.45454545454545,2.13793103448276,4.46666666666667,2.57692307692308,2.3448275862069,-12.759353927501708,-12.759353927501708,3.76,0.5263157894736842,0.26595744680851063,0.7763975155279503,0.12941176470588237,0.6710526315789473
STANLEY,STANLEY,NOUN,common names,57,26,6,87,0.74777,0.45707,NaN,STANLEY,178,STANLEY,mm_mar_2013,1.48148148148148,27,mm_mar_2013,0.0454545454545455,22,2.28,3.625,3.88461538461538,2.18518518518519,3.1,-11.432221216350685,-11.432221216350685,1.0454545454545454,0.6750000000000006,0.9565217391304348,0.8181818181818182,0.06451612903225806,0.6867469879518072
STEAK SAUCE,STEAK SAUCE,NOUN,food,60,19,1,81,0.37072,0.62198,NaN,STEAK SAUCE,171,STEAK SAUCE,mm_mar_2013,1.07407407407407,27,mm_mar_2013,0.8,25,3,4.55555555555556,4.92857142857143,4.3448275862069,3.53846153846154,-17.265163517655477,-17.265163517655477,1.8,0.9310344827586242,0.5555555555555556,0.8757763975155279,0.012195121951219513,0.759493670886076
STEPHEN,STEPHEN,NOUN,common names,55,21,9,75,0.80665,0.45707,NaN,STEPHEN,179,STEPHEN,mm_mar_2013,1.30769230769231,26,mm_mar_2013,0.0384615384615385,26,2.72727272727273,3.58620689655172,3.26666666666667,2.69230769230769,3.06666666666667,-10.700254322252094,-10.700254322252094,1.0384615384615385,0.7647058823529399,0.9629629629629629,0.8125,0.10714285714285714,0.7236842105263158
STEREOTYPED,STEREOTYPED,ADJ,NaN,43,26,2,74,0.5178,0.62198,NaN,STEREOTYPED,161,STEREOTYPED,mm_mar_2013,1.1,30,mm_mar_2013,1.43478260869565,23,2.66666666666667,1.82608695652174,4.72413793103448,2.08,1.85714285714286,-13.448899637567454,-13.448899637567454,2.43478260869565,0.9090909090909091,0.4107142857142861,0.8068965517241379,0.02631578947368421,0.6231884057971014
STIMULATING,STIMULATING,ADJ,NaN,53,28,11,81,0.66805,0.62198,NaN,STIMULATING,162,STIMULATING,mm_mar_2013,1.43333333333333,30,mm_mar_2013,2.78260869565217,23,4.66666666666667,1.95652173913043,4.75862068965517,2,4.32142857142857,-11.807927198270843,-11.807927198270843,3.78260869565217,0.6976744186046527,0.2643678160919543,0.7745664739884393,0.11956521739130435,0.654320987654321
STIR FRY,STIR FRY,NOUN,food,65,15,7,77,0.45917,0.50579,NaN,STIR FRY,180,STIR FRY,mm_mar_2013,1.14814814814815,27,mm_mar_2013,0.24,25,3.13636363636364,4.26923076923077,4.81481481481481,4,3.92307692307692,-16.21675991712328,-16.21675991712328,1.24,0.8709677419354825,0.8064516129032259,0.8658536585365854,0.08333333333333333,0.8125
STOCKINGS,STOCKINGS,NOUN,clothing,51,40,7,95,0.72442,0.54877,NaN,STOCKINGS,163,STOCKINGS,mm_mar_2013,1.5,30,mm_mar_2013,1.86363636363636,22,2.9047619047619,4.43478260869565,4.75,4.56,3.5,-12.654372165201702,-12.654372165201702,2.8636363636363598,0.6666666666666666,0.3492063492063497,0.7564766839378239,0.06862745098039216,0.5604395604395604
STONE TEMPLE PILOTS,STONE TEMPLE PILOTS,NOUN,famous people,63,11,5,77,0.49522,0.82139,NaN,STONE TEMPLE PILOTS,164,STONE TEMPLE PILOTS,mm_mar_2013,1.03846153846154,26,mm_mar_2013,0,18,3.61904761904762,4.52173913043478,4.20689655172414,4.24,3.53571428571429,-19.116558461395634,-19.116558461395634,1,0.9629629629629615,1,0.8974358974358975,0.06097560975609756,0.8513513513513513
STRONG,STRONG,ADJ,NaN,55,27,28,77,0.85485,0.40083,NaN,STRONG,180,STRONG,mm_mar_2013,1.77777777777778,27,mm_mar_2013,4.30434782608696,23,3.92,2.42307692307692,4.80769230769231,3.14814814814815,4.16666666666667,-8.877249375705409,-8.877249375705409,5.30434782608696,0.5624999999999993,0.1885245901639343,0.7058823529411765,0.26666666666666666,0.6707317073170732
STUTTERING,STUTTERING,NOUN,diseases and conditions,51,27,10,76,0.53449,0.58721,NaN,STUTTERING,174,STUTTERING,mm_mar_2013,1.36,25,mm_mar_2013,1.33333333333333,21,3.26086956521739,3.35,4.75862068965517,2.73076923076923,2.14285714285714,-13.741492987668277,-13.741492987668277,2.33333333333333,0.7352941176470588,0.4285714285714292,0.774390243902439,0.11627906976744186,0.6538461538461539
SUCCINCT,SUCCINCT,ADJ,NaN,49,32,6,80,0.55686,0.50579,NaN,SUCCINCT,181,SUCCINCT,mm_mar_2013,1.23076923076923,26,mm_mar_2013,2.33333333333333,21,2.54545454545455,2.10714285714286,3.46666666666667,1.42307692307692,3.3,-13.63971025759876,-13.63971025759876,3.33333333333333,0.8125000000000006,0.3000000000000003,0.7724550898203593,0.06976744186046512,0.6049382716049383
SUDDEN,SUDDEN,ADJ,NaN,19,56,2,82,0.72048,0.40083,NaN,SUDDEN,182,SUDDEN,mm_mar_2013,1.2,30,mm_mar_2013,3.11538461538462,26,4.31818181818182,2.03448275862069,4.63333333333333,1.61538461538462,2.79310344827586,-10.31431778831841,-10.31431778831841,4.11538461538462,0.8333333333333334,0.2429906542056072,0.6352201257861635,0.023809523809523808,0.25333333333333335
SUE,SUE,NOUN,common names,61,21,4,83,0.73965,0.14793,NaN,SUE,186,SUE,mm_mar_2013,1.91666666666667,24,mm_mar_2013,0.956521739130435,23,2.73913043478261,4.29166666666667,3.36363636363636,2.79166666666667,3.16666666666667,-11.51586582259327,-11.51586582259327,1.956521739130435,0.5217391304347817,0.5111111111111111,0.8520710059171598,0.04597701149425287,0.7439024390243902
SUITABLE,SUITABLE,ADJ,NaN,32,36,7,68,0.78982,0.50579,NaN,SUITABLE,182,SUITABLE,mm_mar_2013,1.22222222222222,27,mm_mar_2013,2.96153846153846,26,2.68181818181818,1.53846153846154,4.64285714285714,1.48148148148148,4,-10.300421918187888,-10.300421918187888,3.96153846153846,0.8181818181818196,0.2524271844660195,0.6993006993006993,0.09333333333333334,0.47058823529411764
SULFUR,SULFUR,NOUN,chemical element,52,20,5,75,0.64687,0.40083,NaN,SULFUR,175,SULFUR,mm_mar_2013,1.08,25,mm_mar_2013,0.25,20,2.65217391304348,4.6,4.37931034482759,2.57692307692308,2.25,-11.961929655572705,-11.961929655572705,1.25,0.9259259259259258,0.8,0.8355263157894737,0.0625,0.7222222222222222
SUMMER SOLSTICE,SUMMER SOLSTICE,NOUN,calendar items,76,12,9,83,0.4545,0.73514,NaN,SUMMER SOLSTICE,166,SUMMER SOLSTICE,mm_mar_2013,1.03333333333333,30,mm_mar_2013,0.227272727272727,22,3,3.60869565217391,4.31034482758621,2.68,4.10714285714286,-15.326026382534332,-15.326026382534332,1.227272727272727,0.967741935483874,0.814814814814815,0.8833333333333333,0.09782608695652174,0.8636363636363636
SUSIE,SUSIE,NOUN,common names,51,35,8,86,0.63617,0.33431,NaN,SUSIE,167,SUSIE,mm_mar_2013,1.18518518518519,27,mm_mar_2013,0,20,2.71428571428571,4.22727272727273,3.6551724137931,2.52,3.39285714285714,-13.056831246204977,-13.056831246204977,1,0.8437499999999966,1,0.7611111111111111,0.0851063829787234,0.5930232558139535
SWEDEN,SWEDEN,NOUN,geography,55,26,8,85,0.80572,0.40083,NaN,SWEDEN,155,SWEDEN,mm_mar_2013,1,27,mm_mar_2013,0.28,25,3.1304347826087,4.84615384615385,4.84615384615385,3.93333333333333,3.78571428571429,-11.220531914792161,-11.220531914792161,1.28,1,0.78125,0.8045977011494253,0.08602150537634409,0.6790123456790124
SWEET,SWEET,ADJ,NaN,41,29,5,73,0.78438,0.33431,NaN,SWEET,168,SWEET,mm_mar_2013,2.2,30,mm_mar_2013,2.78260869565217,23,3.71428571428571,2.8695652173913,4.92857142857143,2.6,4.75,-10.044266077360142,-10.044266077360142,3.78260869565217,0.45454545454545453,0.2643678160919543,0.7702702702702703,0.0641025641025641,0.5857142857142857
SWEET PEAS,SWEET PEAS,NOUN,food,76,19,11,92,0.38887,0.58721,NaN,SWEET PEAS,183,SWEET PEAS,mm_mar_2013,1.48148148148148,27,mm_mar_2013,0.16,25,2.63636363636364,4.80769230769231,4.62962962962963,4.5,4.04,-16.089155418304806,-16.089155418304806,1.16,0.6750000000000006,0.8620689655172414,0.8484848484848485,0.10679611650485436,0.8
SWIMMING,SWIMMING,NOUN,sport,58,16,10,72,0.75074,0.50579,NaN,SWIMMING,173,SWIMMING,mm_mar_2013,1.59259259259259,27,mm_mar_2013,0.96,25,3.78260869565217,3.88888888888889,4.92857142857143,4.24137931034483,3.84615384615385,-11.294615867359742,-11.294615867359742,1.96,0.6279069767441872,0.5102040816326531,0.8333333333333334,0.12195121951219512,0.7837837837837838
SWISS CHEESE,SWISS CHEESE,NOUN,food,67,17,8,85,0.46887,0.65373,NaN,SWISS CHEESE,184,SWISS CHEESE,mm_mar_2013,1.40740740740741,27,mm_mar_2013,0.2,25,2.77272727272727,4.92,4.81481481481481,4.71428571428571,3.92307692307692,-15.305843432505373,-15.305843432505373,1.2,0.7105263157894723,0.8333333333333334,0.8587570621468926,0.08602150537634409,0.7976190476190477
SYLVIA,SYLVIA,NOUN,common names,59,18,18,68,0.66877,0.40083,NaN,SYLVIA,169,SYLVIA,mm_mar_2013,1.19230769230769,26,mm_mar_2013,0.0526315789473684,19,2.85714285714286,3.82608695652174,3.53571428571429,2.68,3.25,-12.15139135460948,-12.15139135460948,1.0526315789473684,0.8387096774193564,0.9500000000000001,0.7791411042944786,0.20930232558139536,0.7662337662337663
SYNONYMOUS,SYNONYMOUS,ADJ,NaN,43,35,5,85,0.61536,0.58721,NaN,SYNONYMOUS,187,SYNONYMOUS,mm_mar_2013,1.07692307692308,26,mm_mar_2013,1.71428571428571,21,2.47826086956522,1.83333333333333,4.63636363636364,1.375,3.2,-12.537714482315868,-12.537714482315868,2.71428571428571,0.9285714285714259,0.36842105263157954,0.7619047619047619,0.05555555555555555,0.5512820512820513
T.S. ELIOT,T.S. ELIOT,NOUN,famous people,56,16,5,75,0.018131,0.58721,NaN,T.S. ELIOT,170,T.S. ELIOT,mm_mar_2013,1,27,mm_mar_2013,0,22,3,4.78260869565217,3.20689655172414,3.95833333333333,3.5,-15.347887200176299,-15.347887200176299,1,1,1,0.8618421052631579,0.0625,0.7777777777777778
TABOO,TABOO,ADJ,NaN,52,16,6,68,0.65519,0.33431,NaN,TABOO,177,TABOO,mm_mar_2013,1.66666666666667,24,mm_mar_2013,2.55,20,4,1.4,4.79310344827586,1.80769230769231,2.17857142857143,-12.847973922866403,-12.847973922866403,3.55,0.5999999999999988,0.28169014084507044,0.8450704225352113,0.08108108108108109,0.7647058823529411
TALKATIVE,TALKATIVE,ADJ,NaN,40,44,2,88,0.52615,0.54877,NaN,TALKATIVE,172,TALKATIVE,mm_mar_2013,1.06666666666667,30,mm_mar_2013,2.73913043478261,23,3.76190476190476,2.77272727272727,4.79310344827586,3.04,3.10714285714286,-13.903999382436183,-13.903999382436183,3.73913043478261,0.9374999999999971,0.2674418604651162,0.735632183908046,0.022222222222222223,0.47619047619047616
TAMMY,TAMMY,NOUN,common names,51,31,1,89,0.64773,0.33431,NaN,TAMMY,173,TAMMY,mm_mar_2013,1.16,25,mm_mar_2013,0,19,2.71428571428571,3.8695652173913,3.62068965517241,2.52,3.25,-13.287291772546935,-13.287291772546935,1,0.8620689655172414,1,0.813953488372093,0.011111111111111112,0.6219512195121951
TAMPA,TAMPA,NOUN,geography,60,25,5,87,0.78233,0.33431,NaN,TAMPA,189,TAMPA,mm_mar_2013,1.09090909090909,22,mm_mar_2013,0.125,24,3.08695652173913,4.33333333333333,4.54545454545455,4.45833333333333,3.43333333333333,-13.39956861582199,-13.39956861582199,1.125,0.9166666666666675,0.8888888888888888,0.8305084745762712,0.05434782608695652,0.7058823529411765
TANGIBLE,TANGIBLE,ADJ,NaN,41,31,14,67,0.67166,0.50579,NaN,TANGIBLE,190,TANGIBLE,mm_mar_2013,1.125,24,mm_mar_2013,2.5,24,2.91304347826087,2.47826086956522,4.77272727272727,1.625,3.53333333333333,-11.878565495678584,-11.878565495678584,3.5,0.8888888888888888,0.2857142857142857,0.7058823529411765,0.1728395061728395,0.5694444444444444
TANZANITE,TANZANITE,NOUN,precious stone,62,27,4,98,0.49449,0.54877,NaN,TANZANITE,191,TANZANITE,mm_mar_2013,1,13,mm_mar_2013,0.368421052631579,19,3,4.04166666666667,2.54545454545455,2.66666666666667,3.43333333333333,-17.369860516355082,-17.369860516355082,1.368421052631579,1,0.7307692307692307,0.837696335078534,0.0392156862745098,0.6966292134831461
TARRAGON,TARRAGON,NOUN,food,58,23,3,87,0.48175,0.50579,NaN,TARRAGON,157,TARRAGON,mm_mar_2013,1.04761904761905,21,mm_mar_2013,0.0476190476190476,21,2.1304347826087,4.46153846153846,3.07692307692308,3.36666666666667,3.39285714285714,-14.449925644763905,-14.449925644763905,1.0476190476190477,0.9545454545454525,0.9545454545454545,0.847953216374269,0.03333333333333333,0.7160493827160493
TARTAR SAUCE,TARTAR SAUCE,NOUN,food,68,12,3,84,0.40085,0.65373,NaN,TARTAR SAUCE,192,TARTAR SAUCE,mm_mar_2013,1.08,25,mm_mar_2013,0.36,25,2.30434782608696,4.79166666666667,4.81818181818182,4.5,3.1,-16.60210362989671,-16.60210362989671,1.3599999999999999,0.9259259259259258,0.7352941176470589,0.9101796407185628,0.034482758620689655,0.85
