Unnamed: 0,word_upper,word_lower,pos,acc,hits,misses,correct_rejections,false_alarms,false_alarm_rate,hit_rate,# meanings (human),# synonyms (human),# meanings (Wordnet),# synonyms (Wordnet),Log Subtlex frequency,Log Subtlex CD,Google n-gram frequency,Concreteness,Imageability,Familiarity,Valence,Arousal,GloVe distinctiveness,Log topic variability,Log document frequency,Log orthographic neighborhood size,Log phonological neighborhood size,num_ratings_meanings,num_ratings_synonyms,Word,pos_ntlk,pos_category
418,SHAREHOLDERS,shareholders,n,0.825503355704698,55,15,68,11,0.1392405063291139,0.7857142857142857,1.1428571428571428,1.0714285714285714,1,3,1.6902,1.5682,-11.521541137018238,3.62962962962963,2.70833333333333,4.57692307692308,3.10714285714286,2.56521739130435,0.0498338823818727,0.693147,2.639057,0.6931471805599453,0.6931471805599453,28.0,28.0,shareholders,NNS,NOUN
419,EGG,egg,n,0.8706467661691543,77,21,98,5,0.0485436893203883,0.7857142857142857,2.0,0.8888888888888888,5,13,3.1235,2.8615,-10.83295544812947,4.81481481481481,4.875,4.88,3.5,2.30434782608696,0.1186191778268538,2.696877,5.852202,1.0986122886681098,2.70805020110221,27.0,27.0,egg,NN,NOUN
420,CONSEQUENCES,consequences,n,0.7513812154696132,66,18,70,27,0.2783505154639175,0.7857142857142857,1.2758620689655171,2.555555555555556,3,12,2.7324,2.6415,-9.897980879448625,1.92307692307692,1.77777777777778,4.82142857142857,2.0,3.0952380952381,0.1434137802202739,3.272417,5.231109,0.6931471805599453,0.0,29.0,27.0,consequences,NNS,NOUN
421,SORORITY,sorority,n,0.8545454545454545,62,17,79,7,0.0813953488372093,0.7848101265822784,1.2666666666666666,0.5454545454545454,1,1,1.9868,1.7482,-14.399548854787913,3.48,3.85185185185185,4.62962962962963,3.44444444444444,3.33333333333333,0.0889877779412925,,,0.0,0.0,30.0,22.0,sorority,NN,NOUN
422,NUTCASE,nutcase,n,0.838150289017341,62,17,83,11,0.1170212765957446,0.7848101265822784,1.5384615384615383,3.1481481481481484,1,5,1.8325,1.7404,-15.801745704726583,2.24,2.88,4.78571428571429,1.82142857142857,4.13636363636364,0.0960211618767022,,,0.0,0.0,26.0,27.0,nutcase,NN,NOUN
423,NAUSEA,nausea,n,0.7928994082840237,62,17,72,18,0.2,0.7848101265822784,1.0714285714285714,1.807692307692308,2,3,2.0453,1.9542,-11.900161288750809,3.11111111111111,3.0,4.80769230769231,1.17857142857143,3.21739130434783,0.1005206857102847,2.089804,3.663562,0.0,0.6931471805599453,28.0,26.0,nausea,NN,NOUN
424,SOLARIUM,solarium,n,0.8614457831325302,62,17,81,6,0.0689655172413793,0.7848101265822784,1.0,1.0,1,7,1.3617,1.1461,-15.685541933713845,4.34615384615385,3.6,3.57142857142857,3.60714285714286,3.31818181818182,0.0574683895068516,,,0.0,0.0,19.0,16.0,solarium,NN,NOUN
425,TITANIUM,titanium,n,0.8765432098765432,62,17,80,3,0.036144578313253,0.7848101265822784,1.2222222222222223,0.1724137931034483,1,3,1.9085,1.8388,-12.420432830342325,4.72,3.85714285714286,4.33333333333333,3.39285714285714,3.0,0.0634473871333773,,,0.0,0.0,27.0,29.0,titanium,NN,NOUN
426,TEXAS,texas,n,0.8841463414634146,62,17,83,2,0.0235294117647058,0.7848101265822784,1.1071428571428572,0.1481481481481481,1,3,3.1553,2.7067,-10.398278423202044,4.74074074074074,4.29166666666667,4.73076923076923,3.48148148148148,3.26086956521739,0.1310603628708171,2.892684,5.840642,1.6094379124341005,1.3862943611198906,28.0,27.0,texas,NN,NOUN
427,CENSUS,census,n,0.8493975903614458,62,17,79,8,0.0919540229885057,0.7848101265822784,1.2857142857142858,1.148148148148148,2,4,1.8513,1.6128,-11.168254430632809,2.92592592592593,2.58333333333333,4.57692307692308,2.82142857142857,2.34782608695652,0.0361281110934437,2.079442,4.234107,0.0,1.0986122886681098,28.0,27.0,census,NN,NOUN
428,RATTLESNAKES,rattlesnakes,n,0.8405797101449275,51,14,65,8,0.1095890410958904,0.7846153846153846,1.0714285714285714,0.3461538461538461,1,2,1.5315,1.415,-15.112574716439456,4.74074074074074,4.91666666666667,4.80769230769231,1.48148148148148,4.69565217391304,0.0863800716109432,1.825892,2.890372,0.6931471805599453,0.6931471805599453,28.0,26.0,rattlesnakes,NNS,NOUN
429,GRAPES,grapes,n,0.8586956521739131,69,19,89,7,0.0729166666666666,0.7840909090909091,1.037037037037037,0.0344827586206896,3,6,2.3054,2.1139,-12.36159274768478,4.88,4.89285714285714,4.96666666666667,4.0,2.66666666666667,0.1000270970882718,2.593387,4.584967,1.9459101490553128,2.079441541679836,27.0,29.0,grapes,NNS,NOUN
430,SEPTEMBER,september,n,0.873015873015873,69,19,96,5,0.0495049504950495,0.7840909090909091,1.103448275862069,0.0769230769230769,1,3,2.7497,2.534,-9.648594542366329,3.65384615384615,2.51851851851852,4.86206896551724,3.48275862068966,2.40909090909091,0.0928814964119726,3.423176,5.63479,0.0,0.0,29.0,26.0,september,NN,NOUN
431,HOOT,hoot,n,0.7955801104972375,69,19,75,18,0.1935483870967742,0.7840909090909091,1.9642857142857144,1.6923076923076923,5,20,2.1271,2.0828,-14.275725751068036,3.26923076923077,2.19230769230769,4.39285714285714,3.51724137931034,3.18181818181818,0.1345526451653395,1.704748,2.197225,2.8903717578961645,3.4657359027997265,28.0,26.0,hoot,NN,NOUN
432,MUSE,muse,n,0.7700534759358288,69,19,75,24,0.2424242424242424,0.7840909090909091,1.8571428571428568,1.5555555555555556,3,14,1.9956,1.7709,-13.034602036368971,2.25925925925926,2.58333333333333,4.46153846153846,4.07142857142857,3.43478260869565,0.1282562029418865,,,2.5649493574615367,2.302585092994046,28.0,27.0,muse,NN,NOUN
433,VETERANS,veterans,n,0.8013245033112583,58,16,63,14,0.1818181818181818,0.7837837837837838,1.4666666666666666,1.565217391304348,3,12,1.9823,1.8633,-11.459813649478166,3.92,4.18518518518519,4.8,3.88888888888889,2.8695652173913,0.0854114243447449,2.618004,4.189655,0.6931471805599453,0.6931471805599453,30.0,23.0,veterans,NNS,NOUN
434,UNINTELLIGENT,unintelligent,a,0.8258426966292135,65,18,82,13,0.1368421052631579,0.7831325301204819,1.1428571428571428,4.333333333333333,1,2,1.0792,0.699,-15.222980474213012,1.72,2.0,4.82142857142857,1.78571428571429,1.92,0.1071709099883323,,,,,28.0,24.0,unintelligent,NN,NOUN
435,DAFFY,daffy,,0.8620689655172413,65,18,85,6,0.0659340659340659,0.7831325301204819,1.3846153846153846,2.235294117647059,0,0,1.8921,1.5185,-15.670592886382272,2.16,2.41666666666667,3.77777777777778,3.14285714285714,2.85,0.0697773410694673,,,1.0986122886681098,2.079441541679836,26.0,17.0,daffy,NN,NOUN
436,SOJOURNER,sojourner,n,0.8654970760233918,65,18,83,5,0.0568181818181818,0.7831325301204819,1.3333333333333333,1.8,1,1,0.6021,0.6021,-14.788930408264596,2.30769230769231,1.92,3.20833333333333,3.53846153846154,2.85714285714286,0.0659097023190896,,,,,21.0,15.0,sojourner,NN,NOUN
437,EXTRAMARITAL,extramarital,s,0.8802816901408451,54,15,71,2,0.0273972602739726,0.782608695652174,1.1111111111111112,0.8095238095238095,1,3,1.2041,1.0414,-14.494576402088942,2.56,2.0,4.48148148148148,1.81481481481481,4.08695652173913,0.0863533504240854,0.650588,2.197225,,,27.0,21.0,extramarital,NN,NOUN
438,OCTOPUS,octopus,n,0.8827586206896552,54,15,74,2,0.0263157894736842,0.782608695652174,1.1,0.2272727272727272,2,3,2.0,1.8129,-13.60982621219206,4.84,4.84615384615385,4.62962962962963,3.14814814814815,3.41666666666667,0.112989092422376,1.592631,3.178054,0.0,0.0,30.0,22.0,octopus,NN,NOUN
439,DEPRAVED,depraved,v,0.8013245033112583,54,15,67,15,0.1829268292682926,0.782608695652174,1.2592592592592593,2.227272727272727,2,15,1.8195,1.7482,-13.908643848267646,1.92,2.25925925925926,4.33333333333333,1.44444444444444,3.91666666666667,0.1263838537583613,,,0.6931471805599453,0.6931471805599453,27.0,22.0,depraved,VBN,VERB
440,SANDY,sandy,s,0.7887323943661971,54,15,58,15,0.2054794520547945,0.782608695652174,2.0,1.1666666666666667,2,5,3.0745,2.4548,-11.43491861988015,3.92,3.76,4.85714285714286,3.03571428571429,2.72,0.1074533270744661,3.096708,5.402677,2.079441541679836,2.19722457733622,28.0,24.0,sandy,NN,NOUN
441,BLAIR,blair,n,0.8353658536585366,61,17,76,10,0.1162790697674418,0.782051282051282,1.238095238095238,0.3333333333333333,1,3,2.4518,1.7853,-12.010456528632051,2.88,1.73076923076923,2.89285714285714,2.92857142857143,2.79166666666667,0.1104337733663093,1.475907,2.639057,1.3862943611198906,2.772588722239781,21.0,15.0,blair,NN,NOUN
442,CAW,caw,n,0.8848484848484849,61,17,85,2,0.0229885057471264,0.782051282051282,1.0625,0.8181818181818182,2,2,1.301,0.9031,-15.147568669776396,2.61538461538462,2.0,3.04347826086957,2.65384615384615,2.71428571428571,0.0615149844042607,0.864997,1.94591,2.995732273553991,3.4657359027997265,16.0,11.0,caw,NN,NOUN
443,THERMITE,thermite,,0.8703703703703703,61,17,80,4,0.0476190476190476,0.782051282051282,1.1875,0.2857142857142857,0,0,1.4771,0.9542,-16.63982695591431,3.69230769230769,2.56,3.21428571428571,2.7037037037037,3.13636363636364,0.0539551486686359,,,0.6931471805599453,0.6931471805599453,16.0,14.0,thermite,NN,NOUN
444,BRONX,bronx,n,0.8494623655913979,68,19,90,9,0.0909090909090909,0.7816091954022989,1.1724137931034482,0.1153846153846153,1,1,2.5065,2.233,-13.31332953804656,4.15384615384615,3.37037037037037,4.31034482758621,2.92857142857143,2.81818181818182,0.0944206970480805,1.575536,2.833213,0.0,0.0,29.0,26.0,bronx,NN,NOUN
445,HOVERCRAFT,hovercraft,n,0.8314606741573034,68,19,80,11,0.1208791208791208,0.7816091954022989,1.0769230769230769,0.36,1,2,1.4314,1.1461,-15.254136304836406,4.46153846153846,4.64,4.67857142857143,3.39285714285714,3.95454545454545,0.0657182836697389,,,0.0,0.0,26.0,25.0,hovercraft,NN,NOUN
446,BARNABY,barnaby,,0.8716577540106952,68,19,95,5,0.05,0.7816091954022989,1.1428571428571428,0.2666666666666666,0,0,2.0828,1.1461,-14.3919718299877,3.16,2.25925925925926,2.66666666666667,3.11111111111111,2.68181818181818,0.043814423825621,,,0.0,0.0,21.0,15.0,barnaby,NN,NOUN
447,MULLIGAN,mulligan,n,0.8324022346368715,68,19,81,11,0.1195652173913043,0.7816091954022989,1.36,1.3125,1,3,1.9542,1.5563,-14.1495028387453,2.68,2.08333333333333,3.62962962962963,3.21428571428571,2.2,0.0887792515691856,,,0.0,0.0,25.0,16.0,mulligan,NN,NOUN
448,PORTUGUESE,portuguese,n,0.8814814814814815,50,14,69,2,0.028169014084507,0.78125,1.206896551724138,0.0909090909090909,3,4,2.0969,1.8451,-11.632887455332806,3.72,2.81481481481481,4.40740740740741,3.42307692307692,2.66666666666667,0.0915539720502382,2.281532,4.779123,0.0,0.0,29.0,22.0,portuguese,JJ,ADJ
449,OLIVE,olive,n,0.8774193548387097,57,16,79,3,0.0365853658536585,0.7808219178082192,1.851851851851852,0.4347826086956521,6,8,2.5752,2.2648,-11.1378398029135,4.89285714285714,4.73913043478261,4.92857142857143,3.53571428571429,2.05555555555556,0.1003002259233307,2.84297,4.382027,1.791759469228055,1.3862943611198906,27.0,23.0,olive,JJ,ADJ
450,CREDENTIALS,credentials,n,0.8133333333333334,57,16,65,12,0.1558441558441558,0.7808219178082192,1.2222222222222223,2.5,2,8,2.2227,2.1271,-12.319124884277972,3.29166666666667,2.46428571428571,4.8,3.59259259259259,2.69565217391304,0.0825212061061548,2.206441,3.044522,0.0,0.0,27.0,28.0,credentials,NNS,NOUN
451,EARTH,earth,n,0.8522727272727273,64,18,86,8,0.0851063829787234,0.7804878048780488,2.0,1.4074074074074074,9,23,3.7054,3.3692,-9.093379357073,4.48148148148148,4.91666666666667,4.92307692307692,4.10714285714286,3.0,0.1491105476240493,3.812203,7.966933,1.6094379124341005,2.4849066497880004,28.0,27.0,earth,NN,NOUN
452,ONCOLOGY,oncology,n,0.8793103448275862,64,18,89,3,0.0326086956521739,0.7804878048780488,1.0,0.4137931034482758,1,1,1.5051,1.3424,-12.31182293880334,3.52173913043478,2.28571428571429,3.93333333333333,2.07142857142857,2.83333333333333,0.0472347925504004,,,0.0,0.0,27.0,29.0,oncology,NN,NOUN
453,STORAGE,storage,n,0.7886178861788617,46,13,51,13,0.203125,0.7796610169491526,1.2592592592592593,1.434782608695652,6,18,2.6561,2.5145,-10.084845163879224,3.39285714285714,3.56521739130435,4.96428571428571,3.17857142857143,1.72222222222222,0.0677951009078858,3.213863,5.517453,0.0,0.0,27.0,23.0,storage,NN,NOUN
454,ENCHILADA,enchilada,n,0.8703703703703703,60,17,81,4,0.0470588235294117,0.7792207792207793,1.12,0.1304347826086956,1,1,1.5441,1.5185,-15.953462711569877,4.82142857142857,4.72727272727273,4.71428571428571,4.0,2.88888888888889,0.0749541904331055,,,0.0,0.0,25.0,23.0,enchilada,NN,NOUN
455,SLY,sly,s,0.8580246913580247,60,17,79,6,0.0705882352941176,0.7792207792207793,1.3571428571428572,2.6538461538461537,1,11,2.1367,2.0453,-12.832392173421043,2.03703703703704,2.5,4.69230769230769,2.46428571428571,3.52173913043478,0.1428336138804904,2.644992,3.465736,2.19722457733622,3.044522437723423,28.0,26.0,sly,RB,ADV
456,TELEVANGELIST,televangelist,n,0.8888888888888888,60,17,84,1,0.0117647058823529,0.7792207792207793,1.08,0.8333333333333334,1,1,0.699,0.699,-16.888523586846972,3.56,3.79166666666667,3.81481481481481,2.03571428571429,2.55,0.0408681558425268,,,,,25.0,18.0,televangelist,NN,NOUN
457,PEYTON,peyton,,0.8679245283018868,60,17,78,4,0.048780487804878,0.7792207792207793,1.0833333333333333,0.0,0,0,2.5353,1.6812,-13.59627064365258,3.8,2.48148148148148,3.58620689655172,2.96551724137931,2.27272727272727,0.0796665349552096,0.535518,0.693147,0.0,1.791759469228055,24.0,19.0,peyton,NN,NOUN
458,VIPER,viper,n,0.85625,60,17,77,6,0.072289156626506,0.7792207792207793,2.0,1.25,1,1,2.1139,1.8388,-13.891460916756229,4.23076923076923,4.64,4.64285714285714,2.10714285714286,4.18181818181818,0.0901375033262545,,,1.3862943611198906,2.079441541679836,25.0,24.0,viper,NN,NOUN
459,TROOPS,troops,n,0.8044692737430168,67,19,77,16,0.1720430107526881,0.7790697674418605,1.8148148148148149,2.909090909090909,7,14,2.993,2.6599,-10.354589817081866,4.23076923076923,4.42307692307692,4.91666666666667,2.88461538461538,3.68181818181818,0.1044143131776468,2.795756,5.910797,0.6931471805599453,2.302585092994046,27.0,22.0,troops,NNS,NOUN
460,LIONEL,lionel,,0.8531073446327684,67,19,84,7,0.0769230769230769,0.7790697674418605,1.15,0.1578947368421052,0,0,2.29,1.7404,-13.11846372075602,3.24,2.53846153846154,3.57142857142857,3.14814814814815,2.45833333333333,0.0763094059000273,1.417066,2.302585,0.0,1.3862943611198906,20.0,19.0,lionel,NN,NOUN
461,KANGAROO,kangaroo,n,0.8547486033519553,67,19,86,7,0.075268817204301,0.7790697674418605,1.2857142857142858,0.4074074074074074,1,1,2.0755,1.7782,-13.821262937082972,4.96153846153846,4.96296296296296,4.68965517241379,3.93103448275862,3.5,0.1079998309774063,2.140066,3.465736,0.6931471805599453,0.6931471805599453,28.0,27.0,kangaroo,NN,NOUN
462,CHESS,chess,n,0.8378378378378378,67,19,88,11,0.1111111111111111,0.7790697674418605,1.1333333333333333,0.1818181818181818,2,5,2.5809,2.2788,-12.256732536420625,4.2,4.7037037037037,4.85185185185185,3.92592592592593,2.625,0.0957048763606064,2.159484,3.526361,1.6094379124341005,2.9444389791664403,30.0,22.0,chess,NN,NOUN
463,SLAB,slab,n,0.8245614035087719,63,18,78,12,0.1333333333333333,0.7777777777777778,1.5925925925925926,1.7222222222222223,1,1,1.9777,1.8261,-12.281831329537445,4.2,3.83333333333333,4.81481481481481,2.78571428571429,2.0,0.1038303646356034,2.505526,3.465736,2.3978952727983707,2.4849066497880004,27.0,18.0,slab,NN,NOUN
464,POSTCARD,postcard,n,0.8253968253968254,70,20,86,13,0.1313131313131313,0.7777777777777778,1.0357142857142858,0.72,1,4,2.3263,2.238,-13.242451455104217,4.69230769230769,4.70833333333333,4.88461538461539,3.71428571428571,2.82608695652174,0.0626868450238001,2.564949,3.218876,0.6931471805599453,0.6931471805599453,28.0,25.0,postcard,NN,NOUN
465,DUD,dud,n,0.8529411764705882,63,18,82,7,0.0786516853932584,0.7777777777777778,1.4,2.230769230769231,4,9,1.8129,1.6335,-14.990537082565664,2.84615384615385,1.92,4.60714285714286,2.03703703703704,1.63636363636364,0.1102785222150019,,,2.6390573296152584,3.4657359027997265,25.0,26.0,dud,NN,NOUN
466,CLASSMATES,classmates,n,0.8245614035087719,63,18,78,12,0.1333333333333333,0.7777777777777778,1.0357142857142858,1.148148148148148,1,4,2.1303,2.0645,-12.529847922873724,4.11111111111111,4.125,4.88461538461539,3.64285714285714,2.82608695652174,0.1129449446333129,3.140914,5.117994,0.6931471805599453,0.6931471805599453,28.0,27.0,classmates,NNS,NOUN
467,MANE,mane,n,0.8675496688741722,56,16,75,4,0.050632911392405,0.7777777777777778,1.2307692307692308,1.0714285714285714,2,3,1.4914,1.4472,-13.26308519552579,4.25,4.42857142857143,4.56666666666667,3.39285714285714,2.45833333333333,0.1109427455956972,1.981001,3.401197,3.091042453358316,3.871201010907891,26.0,28.0,mane,NN,NOUN
468,HOPI,hopi,n,0.8823529411764706,70,20,95,2,0.0206185567010309,0.7777777777777778,1.0,0.1538461538461538,2,2,1.1139,0.8451,-14.182415401056709,2.76,3.15384615384615,2.42857142857143,3.37037037037037,2.625,0.0628589615422363,1.365241,2.772589,,,15.0,13.0,hopi,NN,NOUN
469,SOLDIER,soldier,n,0.7961783439490446,56,16,69,16,0.188235294117647,0.7777777777777778,1.8148148148148149,2.0,3,3,3.298,2.9196,-10.749649751139188,4.36,4.58333333333333,5.0,3.28571428571429,3.65,0.1240592725908387,2.957511,5.398163,0.6931471805599453,1.0986122886681098,27.0,22.0,soldier,NN,NOUN
470,VIA,via,,0.8470588235294118,63,18,81,8,0.0898876404494382,0.7777777777777778,1.3076923076923077,1.4761904761904765,0,0,2.2577,2.1959,-9.708249515886354,1.89285714285714,1.39130434782609,4.32142857142857,3.0,2.27777777777778,0.0219856819975933,,,2.302585092994046,2.4849066497880004,26.0,21.0,via,IN,OTHER
471,AUSTRIA,austria,n,0.8662420382165605,56,16,80,5,0.0588235294117647,0.7777777777777778,1.0,0.0526315789473684,1,3,2.1673,1.8388,-11.40777368901341,4.32,3.58333333333333,4.51851851851852,3.39285714285714,3.1,0.0907129370690979,2.020443,4.672829,0.6931471805599453,0.6931471805599453,27.0,19.0,austria,NNS,NOUN
472,FLOORBOARD,floorboard,n,0.837696335078534,70,20,90,11,0.1089108910891089,0.7777777777777778,1.148148148148148,0.8181818181818182,2,3,1.1461,1.1461,-15.055422070726568,4.53571428571429,4.56521739130435,4.92592592592593,3.0,1.83333333333333,0.064221978081585,,,,,27.0,22.0,floorboard,NN,NOUN
473,SAXOPHONES,saxophones,n,0.8608247422680413,70,20,97,7,0.0673076923076923,0.7777777777777778,1.0,0.1304347826086956,1,2,0.8451,0.7782,-15.985823227925898,4.89285714285714,4.8695652173913,4.96428571428571,4.25,2.88888888888889,0.0435843318636857,,,,,27.0,23.0,saxophones,NNS,NOUN
474,REDUNDANT,redundant,s,0.7986577181208053,56,16,63,14,0.1818181818181818,0.7777777777777778,1.12,2.4074074074074074,2,12,1.8751,1.8261,-12.331367019241153,2.23076923076923,1.44,4.78571428571429,2.17857142857143,2.04545454545455,0.0973542567038339,,,0.0,0.0,25.0,27.0,redundant,NN,NOUN
475,MORROW,morrow,n,0.8073394495412844,80,23,96,19,0.1652173913043478,0.7766990291262136,1.2592592592592593,1.5833333333333333,1,1,2.0792,1.6335,-12.034627786014433,2.76,1.65384615384615,3.42857142857143,3.2962962962963,2.12,0.1098497742049375,2.599598,3.663562,1.3862943611198906,1.791759469228055,27.0,12.0,morrow,NN,NOUN
476,INTERMEDIATE,intermediate,n,0.7909604519774012,66,19,74,18,0.1956521739130435,0.7764705882352941,1.5714285714285714,3.0,4,10,1.3802,1.2304,-10.816788182231807,2.04,1.88,4.71428571428571,3.17857142857143,1.92,0.0791629298988378,3.044522,4.418841,0.0,0.0,28.0,24.0,intermediate,NN,NOUN
477,NARCOTICS,narcotics,n,0.8268156424581006,66,19,82,12,0.1276595744680851,0.7764705882352941,1.2333333333333334,1.8695652173913044,1,1,2.42,2.2148,-13.039087639503723,4.2,3.77777777777778,4.55555555555556,2.0,3.79166666666667,0.0967077027554465,1.427116,3.258097,0.6931471805599453,0.6931471805599453,30.0,23.0,narcotics,NNS,NOUN
478,CANDLELIGHT,candlelight,n,0.8295454545454546,66,19,80,11,0.1208791208791208,0.7764705882352941,1.1785714285714286,0.5925925925925926,1,2,1.9345,1.8513,-13.612840227985735,4.18518518518519,4.41666666666667,4.84615384615385,4.32142857142857,2.91304347826087,0.1029630060598508,2.020443,2.397895,0.0,0.0,28.0,27.0,candlelight,NN,NOUN
479,RIVERFRONT,riverfront,,0.8148148148148148,59,17,73,13,0.1511627906976744,0.7763157894736842,1.0714285714285714,1.0416666666666667,0,0,1.0414,1.0,-15.130345391505074,4.28,4.42307692307692,4.89285714285714,4.21428571428571,2.875,0.0695472958216444,,,,,28.0,24.0,riverfront,NN,NOUN
480,CAROUSEL,carousel,n,0.8,59,17,65,14,0.1772151898734177,0.7763157894736842,1.5,1.5416666666666667,2,9,1.8692,1.7076,-14.045343687528945,4.8,4.88461538461539,4.85714285714286,4.14285714285714,3.64,0.0882935821711133,,,0.0,0.0,28.0,24.0,carousel,NN,NOUN
481,SNIPERS,snipers,n,0.8,52,15,60,13,0.1780821917808219,0.7761194029850746,1.5185185185185186,1.037037037037037,1,1,2.0569,1.8865,-14.165722020731913,4.37037037037037,4.39130434782609,4.65384615384615,1.66666666666667,4.52173913043478,0.0908642890316883,,,0.6931471805599453,0.6931471805599453,27.0,27.0,snipers,NNS,NOUN
482,JOSE,jose,,0.8472906403940886,76,22,96,9,0.0857142857142857,0.7755102040816326,1.1851851851851851,0.1428571428571428,0,0,2.3579,2.0374,-12.547399549653944,3.56,2.85185185185185,3.84615384615385,3.14814814814815,2.47826086956522,0.1051126086894561,1.681759,3.526361,2.6390573296152584,0.6931471805599453,27.0,21.0,jose,NN,NOUN
483,MONASTERY,monastery,n,0.8594594594594595,69,20,90,6,0.0625,0.7752808988764045,1.0689655172413792,0.7272727272727273,1,1,2.2788,1.9191,-12.043337514680914,4.32,4.11111111111111,4.51851851851852,3.33333333333333,1.91666666666667,0.0818155690847454,1.832581,3.367296,0.0,0.0,29.0,22.0,monastery,NN,NOUN
484,VOICEMAIL,voicemail,n,0.8830409356725146,62,18,89,2,0.0219780219780219,0.775,1.0384615384615383,0.5,1,2,1.7243,1.6435,-14.1402608270457,4.11538461538461,2.48,4.92857142857143,3.03571428571429,2.5,0.0683582499675444,,,0.0,0.0,26.0,26.0,voicemail,NN,NOUN
