,word_upper,word_lower,word_lower_no_article,article,syntactic_category,category,subcategory_1,subcategory_2,subcategory_3,acc,hits,misses,correct_rejections,false_alarms,false_alarm_rate,hit_rate,# meanings (human),# synonyms (human),Log Subtlex frequency,Log Subtlex CD,Google n-gram frequency,Concreteness,Imageability,Familiarity,Valence,Arousal,num_ratings_meanings,num_ratings_synonyms,multi_word
1890,DUCT TAPE,duct tape,duct tape,,NOUN,tool,,,,0.8742857142857143,72,12,81,10,0.1098901098901098,0.8571428571428571,1.1851851851851851,0.28,,,-14.312797950686742,4.92,4.69230769230769,4.84615384615385,3.08695652173913,2.31818181818182,27.0,25.0,1.0
1891,TO ENCOURAGE,to encourage,encourage,to,VERB,,,,,0.6745562130177515,45,35,69,20,0.2247191011235955,0.5625,1.2592592592592593,3.12,2.49,2.4393,-11.42588635651212,1.88461538461538,2.38461538461538,4.80769230769231,4.47826086956522,3.77272727272727,27.0,25.0,1.0
1892,MUDDLED,muddled,muddled,,ADJ,,,,,0.8248587570621468,61,25,85,6,0.0659340659340659,0.7093023255813954,1.5925925925925926,2.52,1.2788,1.2788,-13.791168450382068,2.23076923076923,1.61538461538462,4.26923076923077,2.1304347826087,2.31818181818182,27.0,25.0,0.0
1893,SHIVERING,shivering,shivering,,ADJ,,,,,0.7295597484276729,39,37,77,6,0.072289156626506,0.5131578947368421,1.2692307692307692,2.269230769230769,1.9191,1.8513,-12.50668272954408,3.68,3.5,4.53846153846154,1.82608695652174,3.09090909090909,26.0,26.0,0.0
1894,A CRATER,a crater,crater,a,NOUN,earth formation,land,,,0.7388888888888889,45,39,88,8,0.0833333333333333,0.5357142857142857,1.4615384615384617,1.5,2.1239,1.7993,-15.430659531566931,4.34615384615385,4.19230769230769,4.53846153846154,2.65217391304348,3.14285714285714,26.0,26.0,1.0
1895,NATE,nate,nate,,NOUN,common names,boy,,,0.8034682080924855,55,29,84,5,0.0561797752808988,0.6547619047619048,1.2592592592592593,0.0,,,-12.16973174186322,3.96153846153846,2.15384615384615,3.65384615384615,3.1304347826087,2.31818181818182,27.0,24.0,0.0
1896,A WITNESS,a witness,witness,a,NOUN,people,Law,,,0.689873417721519,39,37,70,12,0.1463414634146341,0.5131578947368421,1.5714285714285714,1.4,3.4186,3.0874,-12.583859941087884,3.88461538461538,2.36,4.76923076923077,3.08695652173913,3.22727272727273,28.0,25.0,1.0
1897,A HUMIDIFIER,a humidifier,humidifier,a,NOUN,household item,,appliance,,0.8492462311557789,72,23,97,7,0.0673076923076923,0.7578947368421053,1.1071428571428572,0.16,0.8451,0.8451,-17.333604227892035,4.73076923076923,4.19230769230769,4.69230769230769,3.21739130434783,1.81818181818182,28.0,25.0,1.0
1898,TO CROAK,to croak,croak,to,VERB,,,,,0.7919463087248322,45,25,73,6,0.0759493670886076,0.6428571428571429,1.962962962962963,2.1538461538461537,1.7782,1.6435,-16.312431498097922,2.88461538461538,2.46153846153846,4.46153846153846,1.73913043478261,2.68181818181818,27.0,26.0,1.0
1899,DAMAGING,damaging,damaging,,ADJ,,,,,0.6686746987951807,35,43,76,12,0.1363636363636363,0.4487179487179487,1.2962962962962965,3.615384615384616,1.9138,1.8976,-12.035463453215716,2.46153846153846,2.44,4.65384615384615,1.60869565217391,3.5,27.0,26.0,0.0
1900,A PERFORMER,a performer,performer,a,NOUN,people,A&E,,,0.6835443037974683,47,29,61,21,0.2560975609756097,0.618421052631579,1.6296296296296295,2.6923076923076925,2.0934,2.0043,-14.484606144285255,3.69230769230769,3.53846153846154,4.84615384615385,3.8695652173913,4.04545454545455,27.0,26.0,1.0
1901,MIKE TYSON,mike tyson,mike tyson,,NOUN,famous people,Sports,,,0.9407894736842104,65,9,78,0,0.0,0.8783783783783784,1.0,0.0,,,-16.08624423950081,4.84615384615385,4.65384615384615,4.5,2.36363636363636,3.59090909090909,27.0,25.0,1.0
1902,SANDPAPER,sandpaper,sandpaper,,NOUN,tool,,,,0.8321678321678322,52,18,67,6,0.0821917808219178,0.7428571428571429,1.2962962962962965,0.2,1.3617,1.3222,-14.422262270355091,4.88461538461539,4.38461538461539,4.80769230769231,2.56521739130435,2.0952380952381,27.0,25.0,0.0
1903,EL SALVADOR,el salvador,el salvador,,NOUN,geography,world,country,,0.8284023668639053,60,18,80,11,0.1208791208791208,0.7692307692307693,1.148148148148148,0.0,,,-13.29513095957972,4.52,3.38461538461538,4.12,2.91304347826087,3.18181818181818,27.0,25.0,1.0
1904,A PROPRIETOR,a proprietor,proprietor,a,NOUN,people,Business,,,0.7636363636363637,52,27,74,12,0.1395348837209302,0.6582278481012658,1.1538461538461535,2.125,1.7853,1.5798,-16.38633560477252,3.53846153846154,2.56,4.11538461538461,3.47826086956522,2.95454545454545,26.0,24.0,1.0
1905,A PROCRASTINATOR,a procrastinator,procrastinator,a,NOUN,people,Other,,,0.7905405405405406,51,21,66,10,0.131578947368421,0.7083333333333334,1.1111111111111112,1.2,0.4771,0.4771,-17.711396958060213,2.73076923076923,2.2,4.84615384615385,1.91304347826087,2.45454545454545,27.0,25.0,1.0
1906,TO BEGIN,to begin,begin,to,VERB,,,,,0.7073170731707317,41,38,75,10,0.1176470588235294,0.5189873417721519,1.1153846153846154,3.076923076923077,3.4634,3.3041,-10.904300325668736,2.19230769230769,2.0,4.73076923076923,3.73913043478261,3.5,26.0,26.0,1.0
1907,A HEAT WAVE,a heat wave,heat wave,a,NOUN,weather,,,,0.75,51,43,93,5,0.0510204081632653,0.5425531914893617,1.2962962962962965,0.92,,,-16.47750117690711,3.19230769230769,2.88,4.69230769230769,2.08695652173913,3.0,27.0,25.0,1.0
1908,A POLE,a pole,pole,a,NOUN,people,Region,,,0.8313253012048193,53,27,85,1,0.0116279069767441,0.6625,1.7777777777777777,1.6153846153846154,,,-13.805729642509652,4.34615384615385,3.38461538461538,4.23076923076923,3.21739130434783,2.31818181818182,27.0,26.0,1.0
1909,GROUCHY,grouchy,grouchy,,ADJ,,,,,0.8143712574850299,59,21,77,10,0.1149425287356321,0.7375,1.1851851851851851,3.730769230769231,1.6532,1.5911,-15.023939556930884,2.42307692307692,2.30769230769231,4.73076923076923,1.72727272727273,2.5,27.0,26.0,0.0
1910,TO SATELLITE,to satellite,satellite,to,VERB,,,,,0.8011049723756906,60,28,85,8,0.086021505376344,0.6818181818181818,1.7727272727272727,1.0,2.9025,2.5899,-15.904098878955546,3.07692307692308,1.84615384615385,3.53846153846154,3.17391304347826,2.72727272727273,22.0,19.0,1.0
1911,MEATY,meaty,meaty,,ADJ,,,,,0.8511904761904762,63,19,80,6,0.0697674418604651,0.7682926829268293,1.8888888888888888,2.28,1.2788,1.2788,-14.069764943469202,3.15384615384615,2.95833333333333,4.76923076923077,3.69565217391304,3.09090909090909,27.0,25.0,0.0
1912,NUTTY,nutty,nutty,,ADJ,,,,,0.772972972972973,60,27,83,15,0.1530612244897959,0.6896551724137931,2.0,3.44,2.2625,2.1173,-14.18680915502423,2.57692307692308,2.30769230769231,4.73076923076923,2.91304347826087,3.13636363636364,27.0,25.0,0.0
1913,PENNY,penny,penny,,NOUN,common names,girl,,,0.8628571428571429,65,20,86,4,0.0444444444444444,0.7647058823529411,1.7407407407407407,0.52,,,-11.572357170724276,4.15384615384615,2.76923076923077,3.61538461538462,3.34782608695652,2.54545454545455,27.0,25.0,0.0
1914,SWISS CHEESE,swiss cheese,swiss cheese,,NOUN,food,dairy,cheese,,0.8587570621468926,67,17,85,8,0.086021505376344,0.7976190476190477,1.4074074074074074,0.2,,,-15.305843432505371,4.92,4.69230769230769,4.80769230769231,3.78260869565217,2.77272727272727,27.0,25.0,1.0
1915,TRAVIS,travis,travis,,NOUN,common names,boy,,,0.8034682080924855,55,29,84,5,0.0561797752808988,0.6547619047619048,1.36,0.04,,,-12.174868373649122,3.96153846153846,2.38461538461538,3.5,3.21739130434783,2.54545454545455,25.0,25.0,0.0
1916,TO EXCHANGE,to exchange,exchange,to,VERB,,,,,0.6134969325153374,43,34,57,29,0.3372093023255814,0.5584415584415584,1.3333333333333333,2.8846153846153846,3.0137,2.8779,-12.881087859934444,2.80769230769231,2.96,4.84615384615385,3.47826086956522,2.86363636363636,27.0,26.0,1.0
1917,A TANK TOP,a tank top,tank top,a,NOUN,clothing,top,,,0.8611111111111112,55,13,69,7,0.0921052631578947,0.8088235294117647,1.3333333333333333,0.68,,,-15.732557906279984,4.88461538461539,4.38461538461539,4.88,3.39130434782609,3.22727272727273,27.0,25.0,1.0
1918,TO RELISH,to relish,relish,to,VERB,,,,,0.7438423645320197,72,23,79,29,0.2685185185185185,0.7578947368421053,1.6538461538461535,2.68,1.9868,1.9191,-15.183469357241314,1.84615384615385,1.88461538461538,4.65384615384615,4.1304347826087,3.68181818181818,26.0,25.0,1.0
1919,ILL-INFORMED,ill-informed,ill-informed,,ADJ,,,,,0.7441860465116279,35,26,61,7,0.1029411764705882,0.5737704918032787,1.0740740740740742,2.6923076923076925,,,-15.434454807273283,1.57692307692308,1.48,4.5,1.8695652173913,2.18181818181818,27.0,26.0,1.0
1920,TO PRICK,to prick,prick,to,VERB,,,,,0.7714285714285715,56,25,79,15,0.1595744680851064,0.691358024691358,1.5925925925925926,2.6153846153846154,2.8579,2.6857,-15.901459192997004,3.16,3.46153846153846,4.61538461538461,1.91304347826087,3.63636363636364,27.0,26.0,1.0
1921,WHITE BREAD,white bread,white bread,,NOUN,food,bread,,,0.8562874251497006,60,21,83,3,0.0348837209302325,0.7407407407407407,1.3703703703703705,0.24,,,-14.504946989543216,4.76923076923077,4.8,4.84615384615385,3.52173913043478,2.33333333333333,27.0,25.0,1.0
1922,TIGER WOODS,tiger woods,tiger woods,,NOUN,famous people,Sports,,,0.9030303030303032,75,6,74,10,0.119047619047619,0.925925925925926,1.0,0.0416666666666666,,,-15.52572277721124,4.73076923076923,4.84615384615385,4.69230769230769,2.73913043478261,2.90909090909091,26.0,24.0,1.0
1923,A KING,a king,king,a,NOUN,people,Society,,,0.8387096774193549,61,27,95,3,0.0306122448979591,0.6931818181818182,1.7037037037037035,1.9615384615384608,3.8191,3.2276,-12.262007418152214,4.15384615384615,4.26923076923077,4.73076923076923,3.73913043478261,3.81818181818182,27.0,26.0,1.0
1924,A SOCKET WRENCH,a socket wrench,socket wrench,a,NOUN,tool,,,,0.8650306748466258,61,18,80,4,0.0476190476190476,0.7721518987341772,1.0,0.08,,,-18.45850264259296,4.80769230769231,4.34615384615385,4.48,3.1304347826087,2.27272727272727,27.0,25.0,1.0
1925,CATHERINE,catherine,catherine,,NOUN,common names,girl,,,0.7615894039735099,58,14,57,22,0.2784810126582278,0.8055555555555556,1.5,0.0,,,-11.240668416124286,3.92307692307692,2.38461538461538,3.38461538461538,3.43478260869565,2.59090909090909,26.0,25.0,0.0
1926,A MARINE,a marine,marine,a,NOUN,people,Military,,,0.8231292517006803,50,21,71,5,0.0657894736842105,0.704225352112676,1.5,0.72,2.8567,2.4548,-13.571441845828383,4.23076923076923,4.36,4.65384615384615,3.60869565217391,3.63636363636364,26.0,25.0,1.0
1927,TO BANDAGE,to bandage,bandage,to,VERB,,,,,0.7375,43,33,75,9,0.1071428571428571,0.5657894736842105,1.2222222222222223,1.84,2.1673,2.1004,-16.461514467052243,3.65384615384615,3.34615384615385,4.69230769230769,2.65217391304348,2.63636363636364,27.0,25.0,1.0
1928,RESPONSIVE,responsive,responsive,,ADJ,,,,,0.6971428571428572,42,42,80,11,0.1208791208791208,0.5,1.4444444444444444,2.8461538461538463,1.6128,1.5563,-11.64427016713563,2.0,1.69230769230769,4.69230769230769,4.17391304347826,3.5,27.0,26.0,0.0
1929,TO CONSTRUCT,to construct,construct,to,VERB,,,,,0.7279411764705882,39,25,60,12,0.1666666666666666,0.609375,1.5,2.9615384615384617,1.8751,1.8129,-11.624375134237797,3.5,3.0,4.76923076923077,3.95652173913043,3.63636363636364,28.0,26.0,1.0
1930,OLIVER,oliver,oliver,,NOUN,common names,boy,,,0.7953216374269005,61,21,75,14,0.1573033707865168,0.7439024390243902,1.2962962962962965,0.0,,,-11.349929735400192,3.92307692307692,2.19230769230769,3.5,3.30434782608696,2.68181818181818,27.0,25.0,0.0
1931,TO DEGREASE,to degrease,degrease,to,VERB,,,,,0.8375,57,19,77,7,0.0833333333333333,0.75,1.0769230769230769,0.8260869565217391,,,-19.16572580902943,2.92307692307692,2.34615384615385,4.07692307692308,2.73913043478261,2.0,26.0,23.0,1.0
1932,TO FEUD,to feud,feud,to,VERB,,,,,0.7834394904458599,47,27,76,7,0.0843373493975903,0.6351351351351351,1.3703703703703705,3.076923076923077,1.8261,1.7559,-18.371537796485388,2.30769230769231,2.65384615384615,4.53846153846154,1.65217391304348,4.0,27.0,26.0,1.0
1933,A BIDDER,a bidder,bidder,a,NOUN,people,Other,,,0.7062146892655368,35,49,90,3,0.032258064516129,0.4166666666666667,1.3928571428571428,1.125,1.9494,1.8451,-15.984563784795034,3.65384615384615,3.07692307692308,4.42307692307692,3.30434782608696,3.54545454545455,28.0,24.0,1.0
1934,EMANUEL,emanuel,emanuel,,NOUN,common names,boy,,,0.7552447552447552,45,23,63,12,0.16,0.6617647058823529,1.3703703703703705,0.0769230769230769,,,-13.623307888408007,3.88,2.07692307692308,3.34615384615385,3.30434782608696,2.40909090909091,27.0,26.0,0.0
1935,TO LISTEN,to listen,listen,to,VERB,,,,,0.7317073170731707,49,28,71,16,0.1839080459770115,0.6363636363636364,1.0740740740740742,2.48,4.4438,3.843,-11.366889205482217,3.03846153846154,2.42307692307692,4.84615384615385,4.1304347826087,2.59090909090909,27.0,25.0,1.0
1936,AROUSING,arousing,arousing,,ADJ,,,,,0.7465753424657534,42,29,67,8,0.1066666666666666,0.5915492957746479,1.6666666666666667,3.269230769230769,1.5185,1.4771,-13.462920565347805,2.07692307692308,2.42307692307692,4.76923076923077,4.47826086956522,4.72727272727273,27.0,26.0,0.0
1937,TENNESSEE,tennessee,tennessee,,NOUN,geography,United States,state,,0.8785714285714286,54,11,69,6,0.08,0.8307692307692308,1.037037037037037,0.0,,,-11.643479630145702,4.5,3.76923076923077,4.65384615384615,3.30434782608696,2.95454545454545,27.0,25.0,0.0
1938,A JUDGE,a judge,judge,a,NOUN,people,Law,,,0.7432432432432432,41,29,69,9,0.1153846153846153,0.5857142857142857,1.4814814814814814,1.0,3.609,3.2101,-12.58428195099126,4.11538461538461,4.07692307692308,4.65384615384615,3.04347826086957,3.13636363636364,27.0,25.0,1.0
1939,A CONFECTIONER,a confectioner,confectioner,a,NOUN,people,Food,,,0.7880794701986755,46,25,73,7,0.0875,0.647887323943662,1.1666666666666667,1.3478260869565215,0.4771,0.4771,-17.2948082158631,3.92307692307692,2.92307692307692,4.0,3.77272727272727,3.18181818181818,24.0,23.0,1.0
1940,A BATHROBE,a bathrobe,bathrobe,a,NOUN,clothing,body,,,0.7869822485207101,58,23,75,13,0.1477272727272727,0.7160493827160493,1.0,0.72,1.9345,1.8129,-15.99488182787684,4.96153846153846,4.65384615384615,4.73076923076923,3.69565217391304,2.13636363636364,27.0,25.0,1.0
1941,A CRANBERRY,a cranberry,cranberry,a,NOUN,food,fruit,,,0.8717948717948718,57,19,79,1,0.0125,0.75,1.1111111111111112,0.08,2.0,1.8633,-17.321715694711827,4.88461538461539,4.5,4.69230769230769,3.73913043478261,2.77272727272727,27.0,25.0,1.0
1942,LIMA,lima,lima,,NOUN,geography,world,big city,,0.893491124260355,69,13,82,5,0.057471264367816,0.8414634146341463,1.4814814814814814,0.0833333333333333,,,-12.853773440677465,4.19230769230769,2.92307692307692,3.76923076923077,3.21739130434783,2.63636363636364,27.0,24.0,0.0
1943,SOUTH CAROLINA,south carolina,south carolina,,NOUN,geography,United States,state,,0.8693181818181818,64,19,89,4,0.043010752688172,0.7710843373493976,1.037037037037037,0.0,,,-12.049009901403476,4.57692307692308,3.6,4.46153846153846,3.30434782608696,2.81818181818182,27.0,24.0,1.0
1944,A PADLOCK,a padlock,padlock,a,NOUN,tool,,,,0.73125,45,32,72,11,0.1325301204819277,0.5844155844155844,1.1785714285714286,0.84,1.5563,1.4624,-15.918966533580488,4.69230769230769,4.57692307692308,4.76923076923077,2.78260869565217,2.31818181818182,28.0,25.0,1.0
1945,JACKIE,jackie,jackie,,NOUN,common names,Ambiguous,,,0.8287671232876712,55,14,66,11,0.1428571428571428,0.7971014492753623,1.2222222222222223,0.0,,,-12.155077285200267,3.88461538461538,2.25,3.5,3.1304347826087,2.45454545454545,27.0,24.0,0.0
1946,TO PRAY,to pray,pray,to,VERB,,,,,0.8411764705882353,59,20,84,7,0.0769230769230769,0.7468354430379747,1.1851851851851851,1.44,3.2667,3.0342,-12.235556969319342,2.46153846153846,3.5,4.80769230769231,3.95652173913043,2.68181818181818,27.0,25.0,1.0
1947,A VETERAN,a veteran,veteran,a,NOUN,people,Military,,,0.8011363636363636,63,22,78,13,0.1428571428571428,0.7411764705882353,1.8148148148148149,1.36,2.2833,2.2014,-13.615152634451077,3.92307692307692,3.57692307692308,4.65384615384615,3.86363636363636,3.22727272727273,27.0,25.0,1.0
1948,MILES,miles,miles,,NOUN,common names,boy,,,0.8136645962732919,49,26,82,4,0.0465116279069767,0.6533333333333333,1.9230769230769231,0.75,,,-9.754041817259118,3.65384615384615,2.58620689655172,3.88,3.22222222222222,2.31818181818182,26.0,24.0,0.0
1949,MEEK,meek,meek,,ADJ,,,,,0.8344370860927153,52,19,74,6,0.075,0.7323943661971831,1.5,3.1153846153846154,1.9494,1.8692,-13.222060682706884,1.88461538461538,1.93103448275862,4.52,2.80769230769231,1.69565217391304,26.0,26.0,0.0
1950,ELASTIC,elastic,elastic,,ADJ,,,,,0.7790055248618785,52,36,89,4,0.043010752688172,0.5909090909090909,1.8888888888888888,1.96,1.7324,1.6532,-11.186379150374997,3.53846153846154,3.6551724137931,4.72,3.44444444444444,2.30434782608696,27.0,25.0,0.0
1951,A TADPOLE,a tadpole,tadpole,a,NOUN,living things,animal,amphibians and reptiles,amphibian,0.8736842105263158,86,14,80,10,0.1111111111111111,0.86,1.16,0.72,1.4914,1.1761,-16.70456637661719,4.76923076923077,4.62068965517241,4.76,3.37037037037037,2.26086956521739,25.0,25.0,1.0
1952,A GORILLA,a gorilla,gorilla,a,NOUN,living things,animal,mammal,,0.8169934640522876,51,21,74,7,0.0864197530864197,0.7083333333333334,1.0740740740740742,1.0769230769230769,2.4533,2.1959,-15.427098855286864,4.66666666666667,4.96551724137931,4.92,3.40740740740741,3.30434782608696,27.0,26.0,1.0
1953,AN ASSASSIN,an assassin,assassin,an,NOUN,people,Other,,,0.8482758620689655,62,7,61,15,0.1973684210526315,0.8985507246376812,1.2222222222222223,2.3076923076923075,2.4814,2.2765,-14.731084983498215,4.15384615384615,3.68965517241379,4.64,1.25925925925926,3.95652173913043,27.0,26.0,1.0
1954,TO DIVE,to dive,dive,to,VERB,,,,,0.6839378238341969,54,40,78,21,0.2121212121212121,0.574468085106383,1.8148148148148149,1.9615384615384608,2.8162,2.5198,-14.086608647251984,3.69230769230769,3.93103448275862,4.83333333333333,3.55555555555556,3.39130434782609,27.0,26.0,1.0
1955,TO EMBOLDEN,to embolden,embolden,to,VERB,,,,,0.7415730337078652,47,37,85,9,0.0957446808510638,0.5595238095238095,1.411764705882353,2.458333333333333,0.301,0.301,-17.302804662397392,2.0,1.55172413793103,3.28,3.57692307692308,3.21739130434783,17.0,24.0,1.0
1956,ITALY,italy,italy,,NOUN,geography,world,country,,0.8793969849246231,63,22,112,2,0.0175438596491228,0.7411764705882353,1.0,0.08,,,-10.223306145456666,4.76923076923077,4.41379310344828,4.72,4.07407407407407,3.52173913043478,26.0,25.0,0.0
1957,SEBASTIAN,sebastian,sebastian,,NOUN,common names,boy,,,0.8235294117647058,54,19,72,8,0.1,0.7397260273972602,1.3846153846153846,0.0,,,-12.041425117633398,3.73076923076923,2.86206896551724,3.52,3.22222222222222,2.30434782608696,26.0,23.0,0.0
1958,BROAD,broad,broad,,ADJ,,,,,0.7278481012658228,43,34,72,9,0.1111111111111111,0.5584415584415584,2.142857142857143,3.3076923076923075,2.8762,2.7226,-9.942684225646891,2.53846153846154,2.17241379310345,4.66666666666667,3.11111111111111,2.26086956521739,28.0,26.0,0.0
1959,A VACCINE,a vaccine,vaccine,a,NOUN,medicine,types,,,0.7619047619047619,47,34,81,6,0.0689655172413793,0.5802469135802469,1.1538461538461535,1.1923076923076923,1.9956,1.6628,-14.457490865400793,4.03846153846154,2.89655172413793,4.8,3.48148148148148,2.65217391304348,26.0,26.0,1.0
1960,A WEEVIL,a weevil,weevil,a,NOUN,living things,animal,invertebrate,insect,0.8424657534246576,50,20,73,3,0.0394736842105263,0.7142857142857143,1.105263157894737,0.4545454545454545,1.4314,1.2553,-18.52568852894156,4.44,3.37931034482759,3.12,2.48148148148148,2.21739130434783,19.0,22.0,1.0
1961,TO SPANK,to spank,spank,to,VERB,,,,,0.832258064516129,53,18,76,8,0.0952380952380952,0.7464788732394366,1.5,2.576923076923077,2.2405,2.1335,-15.374507709953244,3.61538461538462,3.89655172413793,4.88,1.81481481481481,3.73913043478261,26.0,26.0,1.0
1962,TO EXCOMMUNICATE,to excommunicate,excommunicate,to,VERB,,,,,0.8137931034482758,50,20,68,7,0.0933333333333333,0.7142857142857143,1.24,1.7083333333333333,0.7782,0.699,-16.81161760975247,2.53846153846154,2.0,4.44,1.59259259259259,3.0,25.0,24.0,1.0
1963,A COCKTAIL,a cocktail,cocktail,a,NOUN,drink,alcoholic,,,0.8109756097560976,59,18,74,13,0.1494252873563218,0.7662337662337663,1.7307692307692308,2.1153846153846154,2.7451,2.6335,-14.096099026321635,4.26923076923077,4.62068965517241,4.84,4.07407407407407,3.43478260869565,26.0,26.0,1.0
1964,MISSISSIPPI,mississippi,mississippi,,NOUN,geography,United States,state,,0.8589743589743589,56,18,78,4,0.048780487804878,0.7567567567567568,1.24,0.0,,,-11.526615260383284,4.76923076923077,4.10344827586207,4.84,3.44,2.69565217391304,25.0,26.0,0.0
1965,TIRAMISU,tiramisu,tiramisu,,NOUN,food,dessert,,,0.86875,66,10,73,11,0.1309523809523809,0.868421052631579,1.0,0.25,,,-15.95638383803012,4.76923076923077,4.55172413793103,4.04166666666667,4.03703703703704,3.0,26.0,24.0,0.0
